timestamp,node,message_id,direction,status,payload
11.662,ABS_ECU,0x1E8,TX,OK,BF 69 F2 4E 5A 1D D0 84
11.6634,DASHBOARD,0x137,TX,OK,82 23 E0 F7 4D 13 BF 3A
11.6668,ABS_ECU,0x152,RX,OK,78 F2 0D BB 45 88 58 90
11.6716,AIRBAG_ECU,0x1A7,RX,ERROR,B4 6E 61 08 E0 6C 15 9A
11.675,ENGINE_ECU,0x11C,TX,CRC_FAIL,13 55 71 14 2E E2 BD C6
11.6766,ENGINE_ECU,0x127,TX,OK,48 06 7C CB 2B 31 75 A8
11.6816,AIRBAG_ECU,0x1EC,RX,TIMEOUT,77 B2 FE A5 48 10 7C A2
11.6845,ABS_ECU,0x1CB,RX,OK,37 8F E1 F7 88 C3 9C 19
11.6875,AIRBAG_ECU,0x164,RX,OK,FB 21 7F 8B 83 3C 9F 32
11.6892,STEERING_ECU,0x1F4,TX,OK,9B D0 E8 22 50 46 53 24
11.6935,STEERING_ECU,0x1AF,TX,TIMEOUT,ED 4F 51 FA D3 90 3F CB
11.6955,ENGINE_ECU,0x1BB,RX,OK,70 BE 41 D6 ED 6A 9D C9
11.7003,STEERING_ECU,0x13C,RX,TIMEOUT,40 1A B7 72 98 45 FD A9
11.7027,DASHBOARD,0x132,RX,OK,6A 25 CC 5F 95 91 6F 51
11.7045,ENGINE_ECU,0x109,TX,OK,79 27 66 CC 02 A0 F8 EF
11.7074,ENGINE_ECU,0x1FA,RX,ERROR,9D CF 6A 77 19 9A CE 3E
11.7123,ABS_ECU,0x1A2,TX,OK,51 C4 35 AB 00 A8 64 62
11.7162,ENGINE_ECU,0x120,RX,OK,5C 30 37 9D 77 F0 26 9C
11.72,DASHBOARD,0x1A6,TX,OK,36 44 AB 2A 2A E1 A0 DE
11.7223,ABS_ECU,0x1D1,TX,OK,D3 E0 8C 19 6D 3C A1 1F
11.7269,ABS_ECU,0x1FB,TX,CRC_FAIL,02 68 A6 E3 1A 8D DE 25
11.7314,DASHBOARD,0x19E,RX,TIMEOUT,9E F8 54 D1 C0 04 99 34
11.7331,DASHBOARD,0x1C5,RX,OK,B5 61 70 52 85 F1 11 CE
11.7341,AIRBAG_ECU,0x101,RX,OK,71 9B 70 32 3B D2 4C 2A
11.7353,ENGINE_ECU,0x179,TX,TIMEOUT,78 02 7A 8F CA BF 11 70
11.7385,STEERING_ECU,0x1B5,RX,TIMEOUT,EA D0 EE 6D DA CA 68 4B
11.742,AIRBAG_ECU,0x1BC,RX,OK,81 74 75 D9 26 EE 17 75
11.7431,STEERING_ECU,0x1F4,RX,OK,8C B5 E8 91 39 7E 39 11
11.7471,AIRBAG_ECU,0x1F3,TX,OK,C0 03 44 69 98 60 9D C7
11.7512,ENGINE_ECU,0x121,TX,OK,D5 71 7E AE FF 53 49 DE
11.7533,ABS_ECU,0x157,RX,OK,9F 0B D3 7F 36 9C E7 54
11.7553,STEERING_ECU,0x1DF,RX,OK,78 9A 85 23 83 D4 CA 62
11.7587,DASHBOARD,0x19D,RX,CRC_FAIL,E7 53 FF 6A 31 6A 83 DF
11.7604,ABS_ECU,0x10E,TX,OK,1E AF 50 08 F8 48 4B C9
11.7633,DASHBOARD,0x1C6,TX,OK,21 B0 17 AB 4F F8 0D AB
11.7659,AIRBAG_ECU,0x19C,TX,OK,B5 B9 E6 CE 05 D6 B7 C3
11.7697,DASHBOARD,0x165,RX,OK,5F 61 A2 8D 43 D9 F0 AF
11.7711,DASHBOARD,0x182,RX,CRC_FAIL,FD 20 F5 B1 B3 2B 1E FF
11.7731,ABS_ECU,0x1B7,TX,OK,91 0E F4 E2 17 60 58 3E
11.777,ABS_ECU,0x18D,RX,OK,BB 87 0F A7 04 B6 9A A3
11.7785,AIRBAG_ECU,0x1B2,TX,OK,E3 AA 3E 31 2F 73 A5 A5
11.7818,ENGINE_ECU,0x1DA,TX,OK,E1 DD 9A A7 15 37 C6 1B
11.786,DASHBOARD,0x18F,TX,OK,B1 DE 8A 3E 0E 92 2F B2
11.7887,AIRBAG_ECU,0x1E0,TX,OK,79 8C 7F 8F EB 94 1E C9
11.7929,AIRBAG_ECU,0x105,TX,ERROR,27 1D 80 B5 1A 2E D4 A8
11.7948,ABS_ECU,0x1B1,TX,OK,CC C4 96 1F 43 2A 81 E5
11.7978,DASHBOARD,0x114,RX,OK,C8 D3 2D 70 C5 20 3C 27
11.8002,DASHBOARD,0x19B,RX,OK,0C 98 77 C6 3C EF 0B 12
11.8025,STEERING_ECU,0x197,TX,ERROR,A7 28 28 A0 94 B2 37 45
11.8066,ABS_ECU,0x1DC,TX,OK,2E B2 CD 50 46 98 70 4A
11.8078,AIRBAG_ECU,0x15B,TX,OK,3C 0D F2 D4 00 14 1F 6F
11.8109,ENGINE_ECU,0x1B1,RX,ERROR,45 34 71 7D 48 0C 53 90
11.8133,DASHBOARD,0x1CC,RX,CRC_FAIL,4F 93 FD 6E 36 19 13 D5
11.8182,ABS_ECU,0x16A,RX,OK,C9 3A C4 09 12 E9 EB 40
11.8219,DASHBOARD,0x1DB,TX,CRC_FAIL,5A 63 24 5B 7F B4 C8 3F
11.8255,DASHBOARD,0x188,RX,OK,75 B8 E5 0D 83 81 4D AF
11.8292,DASHBOARD,0x136,RX,TIMEOUT,B7 2C EF 02 18 44 D5 B4
11.8334,ABS_ECU,0x17B,TX,OK,18 1E 8D 55 09 FF 1C 17
11.836,ENGINE_ECU,0x135,RX,OK,96 FD 36 35 4E 1F 98 9C
11.8391,ABS_ECU,0x1F0,TX,OK,C2 7B 55 B1 30 CD D9 0F
11.843,AIRBAG_ECU,0x167,TX,OK,E4 35 B1 57 BF 90 2C 9D
11.8448,AIRBAG_ECU,0x1FF,TX,CRC_FAIL,4F EA C2 9B C9 A3 9F 83
11.8482,AIRBAG_ECU,0x185,TX,OK,39 3F 27 66 36 CB 21 32
11.8529,STEERING_ECU,0x1E1,RX,TIMEOUT,D7 7D AE 7D 8F 85 0D 4D
11.856,ENGINE_ECU,0x106,TX,OK,1B 76 AB B7 3F C1 F6 B8
11.8593,AIRBAG_ECU,0x1B7,RX,OK,F0 4F C1 9C BF 0F 14 62
11.8608,AIRBAG_ECU,0x10F,RX,OK,C2 5F FD 60 38 9D 62 DF
11.8638,ABS_ECU,0x156,RX,OK,3C 68 9B 24 81 8D 06 9C
11.8679,STEERING_ECU,0x100,TX,OK,26 C9 A4 11 78 FF 6C 71
11.8697,ABS_ECU,0x1B4,TX,OK,21 C5 12 07 85 3E F4 68
11.8711,STEERING_ECU,0x13B,TX,OK,3A EA BB CE 4D EA 92 C0
11.8726,AIRBAG_ECU,0x114,TX,CRC_FAIL,09 FE 44 38 F2 5F 8D D9
11.8768,ABS_ECU,0x14E,TX,OK,29 4D 77 AB F1 5E AC C2
11.881,DASHBOARD,0x1B3,TX,OK,AA F4 87 39 E3 C3 18 DC
11.8828,DASHBOARD,0x179,TX,OK,9F ED 08 C3 0E 37 9C C6
11.8851,STEERING_ECU,0x146,TX,OK,A6 3D 18 8E 6A 0A 31 7E
11.8869,ENGINE_ECU,0x1AC,TX,OK,80 E7 21 4A 7E 48 C4 7B
11.8916,AIRBAG_ECU,0x1DB,TX,ERROR,A9 2E 38 27 56 40 28 1F
11.8927,AIRBAG_ECU,0x195,RX,CRC_FAIL,B9 1A 0A A4 4B D9 9B 0B
11.8975,ABS_ECU,0x17B,TX,OK,B2 E6 4A 63 6E 8E 1E 34
11.9011,AIRBAG_ECU,0x1C5,RX,OK,09 C8 D5 11 39 BF 42 10
11.9041,AIRBAG_ECU,0x104,RX,ERROR,AD 10 10 8A F8 31 5F 57
11.908,ENGINE_ECU,0x1BA,RX,OK,5A FD 21 C4 57 14 1E 5A
11.9109,ENGINE_ECU,0x111,TX,ERROR,54 E1 07 7E 40 D5 E7 E6
11.9146,ENGINE_ECU,0x1B8,TX,OK,20 DF 27 A4 45 11 6F A4
11.9171,ENGINE_ECU,0x1F3,RX,OK,AA CE 50 C2 D6 8F 67 85
11.9198,ENGINE_ECU,0x1D5,TX,OK,BB FC 80 4E 9A 2E DB BD
11.9212,STEERING_ECU,0x105,RX,OK,78 F6 5E A7 2D 4A 83 68
11.9259,DASHBOARD,0x1D9,RX,OK,85 AE 27 1B 42 8B 37 DD
11.9308,ENGINE_ECU,0x159,RX,OK,4C 7C E3 C3 E9 41 19 5B
11.9333,AIRBAG_ECU,0x191,TX,OK,0A 7D 64 D8 52 2C 36 A4
11.9359,AIRBAG_ECU,0x1E0,RX,OK,8C 63 82 22 21 C2 2E 52
11.9373,ABS_ECU,0x1D7,TX,OK,13 CD 2E 0E 3A BB 85 F6
11.9409,ENGINE_ECU,0x1DD,RX,OK,F8 42 1C 3D 7C 76 1A 2C
11.943,STEERING_ECU,0x1F1,RX,OK,84 F5 4A 80 7A 14 79 1B
11.9467,DASHBOARD,0x1C2,TX,ERROR,81 53 78 1C B2 19 68 CE
11.9497,STEERING_ECU,0x160,TX,OK,E5 0C 12 0C 22 57 DB 8B
11.9517,AIRBAG_ECU,0x105,RX,OK,AC 6D 0A 25 CF EF 30 CA
11.9541,AIRBAG_ECU,0x1CD,TX,OK,8F CE 16 60 86 D4 87 1E
11.958,STEERING_ECU,0x1BF,RX,ERROR,42 48 65 E0 0B 4B 34 F0
11.9601,AIRBAG_ECU,0x1B1,TX,OK,D6 E0 43 EC 34 FE BD 2B
11.9628,ABS_ECU,0x124,TX,ERROR,09 7B FC E5 24 07 01 30
11.965,STEERING_ECU,0x159,TX,OK,50 B1 70 4D 4F D6 DD F7
11.9683,ABS_ECU,0x159,RX,OK,29 DC 8F 4C 83 44 32 03
11.9709,AIRBAG_ECU,0x1B7,TX,OK,4D 1D E7 F9 0F 5D 26 0B
11.9752,ENGINE_ECU,0x141,TX,OK,C7 34 6F 95 3A 31 48 47
11.979,DASHBOARD,0x1C9,TX,OK,FB 91 E9 AD D9 FE F3 F8
11.9823,ABS_ECU,0x189,RX,OK,3F 36 78 05 4E 85 22 CE
11.9851,STEERING_ECU,0x1EF,RX,OK,FB 16 F1 CA 57 F1 9B 16
11.9887,ENGINE_ECU,0x164,RX,CRC_FAIL,84 0F FE 77 00 3F 68 DF
11.9907,AIRBAG_ECU,0x10A,TX,TIMEOUT,A4 6B 71 D9 36 F3 18 1A
11.9925,ENGINE_ECU,0x10A,RX,TIMEOUT,00 9B 38 D4 00 40 E8 35
11.9965,AIRBAG_ECU,0x160,TX,CRC_FAIL,57 95 FE 34 D2 B4 A1 70
12.0014,ENGINE_ECU,0x133,TX,OK,A3 0D F5 5D D9 48 4F 30
12.0057,ENGINE_ECU,0x1FE,RX,OK,73 84 7D D0 7A 78 95 93
12.0105,STEERING_ECU,0x1A9,TX,OK,C0 AA 77 D6 7C E2 53 73
12.014,DASHBOARD,0x10E,RX,OK,10 B3 72 9D 5C 95 FF 5B
12.0165,ENGINE_ECU,0x15F,RX,OK,A4 63 DD 63 A6 EF 4D AD
12.0202,ENGINE_ECU,0x10D,RX,TIMEOUT,0A C5 C9 E0 16 01 D4 7B
12.0236,AIRBAG_ECU,0x1B1,TX,OK,E9 37 D8 AC BB 73 0A 94
12.028,AIRBAG_ECU,0x1F8,TX,ERROR,02 24 F5 08 9A 06 F5 C8
12.0326,ABS_ECU,0x166,TX,OK,9B 0E 77 B0 A4 0C 90 C0
12.0352,DASHBOARD,0x14B,TX,CRC_FAIL,88 40 57 C8 36 2A 7E D8
12.0374,STEERING_ECU,0x18E,RX,OK,0D 6B FB 0C EC A5 3B EB
12.0406,STEERING_ECU,0x167,TX,TIMEOUT,7E A0 E4 7A 65 38 83 5F
12.0435,AIRBAG_ECU,0x1F1,TX,OK,27 D4 76 75 85 42 1F 70
12.0464,ABS_ECU,0x173,TX,OK,5C 50 42 FD 2A AE 27 F2
12.0501,AIRBAG_ECU,0x1CC,RX,OK,9F 69 FC 1C 35 E2 8F 35
12.0531,DASHBOARD,0x14F,TX,OK,92 AD 73 DC 71 D6 76 68
12.0547,AIRBAG_ECU,0x128,TX,ERROR,59 E8 59 4B 48 03 54 96
12.0588,ABS_ECU,0x1DA,RX,OK,5A 33 50 80 13 AF 7F C2
12.0635,ABS_ECU,0x110,RX,OK,62 60 82 D1 9E E0 8D CA
12.0671,STEERING_ECU,0x1FB,RX,ERROR,B6 4B 57 F2 0B 6E 02 9D
12.069,ABS_ECU,0x1A9,TX,OK,2B 9B CA 19 BC 98 7D FD
12.0712,DASHBOARD,0x1AA,TX,OK,1B 34 84 0A 3F 6D 00 B9
12.0733,ENGINE_ECU,0x182,TX,OK,C5 EA B1 57 BE 7B 2E 2E
12.0751,ENGINE_ECU,0x1FF,TX,OK,5F 58 B9 D1 72 6A BA 87
12.0794,DASHBOARD,0x1CF,TX,TIMEOUT,53 24 A2 3F 31 54 2C D0
12.0827,AIRBAG_ECU,0x1BE,RX,TIMEOUT,A3 E9 E7 B2 83 D7 9D 9A
12.0867,ENGINE_ECU,0x1D8,RX,OK,D3 12 53 BB 03 BC 9C DD
12.0887,STEERING_ECU,0x133,RX,OK,EB A0 24 76 C1 8F 7A E5
12.0932,ENGINE_ECU,0x11B,TX,OK,92 05 F8 F4 97 FD A6 92
12.0945,STEERING_ECU,0x118,RX,CRC_FAIL,C8 66 3B BC A1 55 9D D9
12.0987,ENGINE_ECU,0x1F9,RX,OK,25 88 3B 2D EC 2C AE CB
12.101,ABS_ECU,0x1B5,RX,CRC_FAIL,42 1E 1B AE 35 24 A0 47
12.1026,ABS_ECU,0x1D7,RX,OK,2C E1 D7 39 0B D1 3B 25
12.1045,ABS_ECU,0x1AF,RX,OK,0A 80 AE 55 8D E3 2B 5E
12.1069,AIRBAG_ECU,0x176,RX,OK,9D 87 FF 87 5A 52 B2 7B
12.1095,STEERING_ECU,0x156,TX,OK,DD AE 08 A7 71 6B 18 0A
12.1105,ABS_ECU,0x166,TX,OK,6C E6 72 6D 1A D3 6F 66
12.1137,AIRBAG_ECU,0x194,RX,OK,2B CD 7F 43 77 99 5B 5A
12.1151,STEERING_ECU,0x111,RX,OK,F7 8E F8 A4 19 F4 EF 56
12.12,AIRBAG_ECU,0x173,RX,TIMEOUT,38 BD FF 47 81 3B 30 CD
12.1237,AIRBAG_ECU,0x195,RX,OK,6D B3 5C 02 CA 16 B2 BF
12.1272,ABS_ECU,0x19B,TX,OK,BE A7 50 2C 8A D3 2F 97
12.1291,DASHBOARD,0x12F,RX,OK,F4 19 E9 D9 53 8B 78 60
12.1313,ENGINE_ECU,0x128,RX,OK,AF 9D A0 31 38 90 D3 3F
12.1324,ABS_ECU,0x127,RX,OK,FD EB 2D AA E2 80 AB 4C
12.1372,ENGINE_ECU,0x1A7,RX,OK,D5 ED 7E 13 5C CB 89 C4
12.1406,ABS_ECU,0x1C4,RX,ERROR,CE AC 2A CC 3C E5 E9 86
12.1423,DASHBOARD,0x1F8,RX,OK,8D F9 BA 61 AC 90 A0 6D
12.1437,ABS_ECU,0x1D3,RX,OK,69 E2 F8 E7 E8 6E CD 46
12.1448,STEERING_ECU,0x1C1,TX,OK,37 0E E3 06 5A 01 2A 4E
12.1491,ENGINE_ECU,0x144,TX,OK,A7 F0 42 F6 4D 85 79 99
12.1529,ENGINE_ECU,0x167,TX,OK,AD E9 F6 14 7C 90 D8 EB
12.1556,AIRBAG_ECU,0x1D6,RX,OK,D5 42 BD EC 47 F1 38 44
12.1604,ENGINE_ECU,0x1FD,TX,OK,26 C6 D9 86 68 91 87 8E
12.1619,ABS_ECU,0x144,TX,OK,EB CD CA EA E0 15 B6 90
12.1667,AIRBAG_ECU,0x186,RX,OK,77 CE CE A1 6B 1A 19 57
12.1715,AIRBAG_ECU,0x1B2,RX,OK,D4 53 87 D5 46 63 82 15
12.1749,DASHBOARD,0x1ED,RX,OK,05 FE 43 9E 19 A3 E1 A5
12.1784,ENGINE_ECU,0x102,TX,OK,53 91 B2 60 82 D2 25 7A
12.183,STEERING_ECU,0x1F5,TX,ERROR,00 6C 30 16 62 11 5C E3
12.1867,ENGINE_ECU,0x148,TX,OK,31 BD B7 85 6D ED DC B8
12.1879,AIRBAG_ECU,0x1D2,TX,CRC_FAIL,2F E3 7E 38 28 1A 75 DE
12.1924,STEERING_ECU,0x1EA,TX,CRC_FAIL,86 BB E5 BB 05 2A CA 5F
12.1934,AIRBAG_ECU,0x113,RX,OK,C2 96 30 19 FF 25 BF 6A
12.1969,DASHBOARD,0x119,RX,OK,1D 79 34 2C 53 52 D7 88
12.2009,AIRBAG_ECU,0x189,RX,OK,19 B2 BC 30 EE D2 64 A6
12.2032,DASHBOARD,0x197,TX,OK,FD E4 F5 06 8C ED 05 90
12.2061,DASHBOARD,0x106,TX,OK,70 D8 B8 FB 72 CB 27 86
12.2093,STEERING_ECU,0x10D,RX,OK,EB A3 DD B4 9E 5D 7D 22
12.2122,ABS_ECU,0x1C8,TX,ERROR,05 E6 48 2D F7 51 0A 44
12.2165,ABS_ECU,0x141,TX,OK,28 A4 A9 9D 74 7A B5 D0
12.2211,STEERING_ECU,0x122,RX,OK,AE 63 35 24 34 75 90 5B
12.223,ENGINE_ECU,0x123,TX,OK,1E C8 FC 74 FD C3 1C A3
12.2274,ABS_ECU,0x157,RX,OK,6C 73 9B C1 42 D4 10 4A
12.2294,STEERING_ECU,0x1A9,RX,OK,34 29 33 07 E6 37 A5 60
12.2316,AIRBAG_ECU,0x1A1,TX,OK,98 6B 17 1F 8A 95 67 85
12.2332,AIRBAG_ECU,0x146,TX,OK,E2 AF EA 56 5D 2A BF C1
12.2356,ENGINE_ECU,0x130,TX,OK,34 0E 4B D5 A2 74 F8 20
12.2405,DASHBOARD,0x1E6,RX,OK,02 A4 5E 0F FE 6D 1F CD
12.2437,ENGINE_ECU,0x1C7,TX,OK,F2 19 34 A6 25 25 C1 43
12.2482,STEERING_ECU,0x1A2,RX,OK,F2 30 CD 32 DB DE C2 98
12.2517,AIRBAG_ECU,0x1A1,RX,OK,4C CE 5C E5 B9 05 B8 37
12.2557,ENGINE_ECU,0x145,TX,OK,65 4E 92 18 BF 2A BE 6B
12.2569,ENGINE_ECU,0x1E5,TX,OK,DC B7 C9 FB 84 A4 4F C9
12.2598,ENGINE_ECU,0x111,RX,OK,D9 32 4E 82 9C 63 A7 74
12.2639,DASHBOARD,0x157,TX,CRC_FAIL,5E 80 93 00 D2 42 9A CB
12.266,DASHBOARD,0x147,RX,OK,F7 A3 EF F6 C7 2F 47 26
12.2697,ENGINE_ECU,0x1D7,RX,OK,1D E4 A7 DE 4B 77 5D 5C
12.2722,STEERING_ECU,0x134,TX,OK,A6 EC 0A CB 06 8D 66 8F
12.2746,ENGINE_ECU,0x1AF,RX,ERROR,19 E0 53 25 37 D2 52 BE
12.2779,DASHBOARD,0x199,RX,OK,4D C1 E9 65 6C 90 A2 C7
12.2821,ABS_ECU,0x141,TX,OK,E3 99 C8 07 F7 DA C3 F2
12.2858,ENGINE_ECU,0x124,TX,OK,D7 AF 44 E7 48 78 BD 98
12.2902,ABS_ECU,0x14C,RX,OK,5F 86 B9 41 E0 24 08 EA
12.2919,DASHBOARD,0x1A1,TX,OK,3A B3 95 4A C7 83 EB 49
12.2964,STEERING_ECU,0x1C9,TX,OK,9E 9F 8C 99 63 0D D1 C0
12.2998,ENGINE_ECU,0x116,RX,OK,1F 53 38 44 2C 9B 32 7C
12.3032,STEERING_ECU,0x1CB,TX,OK,0F 35 79 B3 DE 82 00 75
12.3062,ABS_ECU,0x1A9,TX,OK,03 A3 A7 85 12 A1 A9 A8
12.3094,ENGINE_ECU,0x1DD,RX,ERROR,10 BF CE D1 6B 63 D2 64
12.3127,AIRBAG_ECU,0x1D5,TX,OK,4D 8C 6F BC 78 EE 23 8F
12.3172,DASHBOARD,0x181,RX,OK,0A 66 31 0D 71 7A E9 58
12.3212,ABS_ECU,0x18A,TX,CRC_FAIL,EB D9 74 9B 8A 7B 2C 08
12.3242,AIRBAG_ECU,0x1A5,RX,OK,D1 DF 8B 1E F2 25 8D CF
12.3274,DASHBOARD,0x10E,RX,OK,76 C5 D1 C6 78 8B 98 6A
12.329,STEERING_ECU,0x165,TX,ERROR,B2 2A 43 39 48 90 6E F2
12.3324,AIRBAG_ECU,0x1E4,TX,CRC_FAIL,D1 E8 D8 C1 51 29 66 EC
12.3337,ENGINE_ECU,0x155,TX,OK,C0 10 96 E6 A0 07 F9 A6
12.3349,ABS_ECU,0x180,RX,ERROR,30 7F C7 38 07 D7 6D F6
12.3376,ABS_ECU,0x113,TX,OK,2B B6 E2 A7 FC 67 0E 1B
12.3418,STEERING_ECU,0x1FB,TX,OK,F2 3D AE 95 C3 17 F5 3F
12.3448,ABS_ECU,0x1FE,TX,TIMEOUT,E7 1A F9 FD 6A 80 03 00
12.3498,STEERING_ECU,0x10E,RX,OK,B1 EB CE 68 D1 C7 28 17
12.3533,ENGINE_ECU,0x1B3,RX,OK,61 9D 6D FF 79 5E 96 B3
12.3573,ENGINE_ECU,0x116,TX,OK,B0 86 8D 6C 36 24 66 6B
12.3617,ABS_ECU,0x1A4,RX,CRC_FAIL,16 0E A3 32 85 CE 1D 87
12.3637,DASHBOARD,0x108,TX,OK,C9 0E CB C2 4C A9 AC 9F
12.3665,DASHBOARD,0x132,RX,OK,61 7C DE 64 65 1F D2 CA
12.3708,DASHBOARD,0x18C,TX,OK,03 8C 3C 46 51 D0 4F 99
12.3754,STEERING_ECU,0x186,TX,TIMEOUT,16 E9 10 CF 68 0B 18 96
12.3771,DASHBOARD,0x193,RX,TIMEOUT,D8 1B 8C 92 CA 44 C4 4E
12.3812,DASHBOARD,0x1EA,RX,OK,13 45 D1 86 60 E9 96 50
12.3836,ENGINE_ECU,0x11F,TX,OK,26 D7 17 79 D7 45 A4 98
12.3869,ABS_ECU,0x100,TX,OK,D2 EA 05 AD 57 D4 F8 E4
12.3887,AIRBAG_ECU,0x16A,TX,OK,D3 FB 8B 72 79 E6 48 D2
12.3909,ABS_ECU,0x132,RX,OK,B0 7E 4B 4A DB B9 46 F9
12.3942,DASHBOARD,0x1C7,RX,OK,28 00 B0 7A 46 CB AE C0
12.3953,DASHBOARD,0x16B,RX,OK,13 08 9A CE F8 B8 FE 4D
12.3998,STEERING_ECU,0x17E,TX,OK,F2 40 00 E2 D7 A7 53 CF
12.4031,AIRBAG_ECU,0x1DD,RX,OK,0D D3 AE 07 71 96 40 0D
12.405,DASHBOARD,0x1DD,RX,CRC_FAIL,2E 06 51 D3 7C 7E CE 25
12.4072,AIRBAG_ECU,0x127,TX,TIMEOUT,E6 1A 26 80 43 C3 CF C6
12.4096,AIRBAG_ECU,0x129,RX,OK,AB E4 B4 30 16 75 CB 5E
12.414,ENGINE_ECU,0x1FF,RX,OK,48 59 5E 39 E0 AE 93 95
12.4162,AIRBAG_ECU,0x181,RX,OK,9A 95 1B 50 FC FA 69 3F
12.4176,ENGINE_ECU,0x124,RX,OK,3B 19 B2 AB B0 BC 04 B9
12.4224,STEERING_ECU,0x147,TX,CRC_FAIL,10 55 17 11 F7 D5 FA 1D
12.426,ENGINE_ECU,0x130,RX,OK,71 BE E8 94 27 DC D3 AC
12.4286,STEERING_ECU,0x166,TX,CRC_FAIL,46 C3 8F 03 D6 86 F0 4D
12.4332,STEERING_ECU,0x169,RX,OK,5E 92 EA 6B 18 50 48 47
12.4379,ENGINE_ECU,0x10C,RX,OK,B7 F6 2C 31 FB 71 37 C8
12.4427,STEERING_ECU,0x14E,TX,OK,E6 1A 8E 13 5E 84 C6 7F
12.4446,ABS_ECU,0x199,TX,OK,41 59 47 7B 40 E7 4A 3B
12.4485,STEERING_ECU,0x1C3,TX,OK,19 E2 E2 9F 47 69 E0 DF
12.4511,STEERING_ECU,0x19C,TX,OK,13 CF FE CD 6A 77 B4 05
12.4529,STEERING_ECU,0x10B,TX,OK,97 CC B8 D3 2C 40 8D D3
12.4567,AIRBAG_ECU,0x1E5,RX,OK,FB FA 9F 22 3D 7B 5E 81
12.4603,ABS_ECU,0x153,TX,OK,B4 63 C6 1C F3 50 4E A2
12.465,ABS_ECU,0x199,TX,OK,9E 99 B4 18 BF 62 F2 77
12.4663,ENGINE_ECU,0x102,TX,OK,83 A7 36 EB 11 B6 C5 BB
12.4703,ABS_ECU,0x107,RX,OK,85 E1 02 0E 65 F9 6B 79
12.475,AIRBAG_ECU,0x167,TX,CRC_FAIL,D5 E8 23 A1 B6 31 43 89
12.478,ABS_ECU,0x199,TX,CRC_FAIL,52 20 24 A4 F0 60 73 9B
12.4822,DASHBOARD,0x1C5,RX,OK,B9 13 A9 53 BE 7E 58 8E
12.4869,DASHBOARD,0x182,RX,OK,54 E1 FB DB 2E 07 98 DC
12.4885,ABS_ECU,0x171,TX,OK,98 39 85 81 E2 5F 80 C9
12.4916,STEERING_ECU,0x182,TX,OK,82 1B 6B 38 C1 88 DA E9
12.4942,AIRBAG_ECU,0x1EC,TX,CRC_FAIL,23 6F 6C FD EF 25 F1 90
12.496,AIRBAG_ECU,0x136,RX,ERROR,10 11 F6 18 CE 4D A7 EF
12.5003,ABS_ECU,0x1CB,TX,ERROR,25 A7 86 2A EC B7 21 F4
12.5031,DASHBOARD,0x1E1,TX,OK,0D 8F 8A C1 C0 7B A0 57
12.5062,ABS_ECU,0x185,RX,CRC_FAIL,8D 0C 46 DA 99 B0 42 B0
12.5074,STEERING_ECU,0x195,RX,ERROR,1E 5D 67 FA 57 76 B7 49
12.5093,AIRBAG_ECU,0x1D0,RX,OK,B2 D2 63 79 4A ED E0 E3
12.5122,DASHBOARD,0x16F,TX,OK,7A 00 C8 B7 38 A1 5A 23
12.5161,DASHBOARD,0x126,TX,OK,9B B1 E5 00 CD C1 44 C0
12.5195,ENGINE_ECU,0x180,TX,OK,E5 58 25 F7 B4 68 95 98
12.5219,AIRBAG_ECU,0x1A3,RX,OK,2D 67 E7 51 EA 20 70 0A
12.5251,ENGINE_ECU,0x16B,RX,OK,DF 1A 76 F3 A6 61 B0 43
12.528,STEERING_ECU,0x1B0,RX,OK,C9 19 10 C0 27 64 7B 12
12.5328,DASHBOARD,0x175,TX,CRC_FAIL,8E 3A FC BE E8 58 EF BC
12.5342,AIRBAG_ECU,0x1C9,RX,OK,40 DE 88 8F 1E EF C8 65
12.5355,AIRBAG_ECU,0x185,RX,ERROR,5C 9B 7B 99 AA 4A 40 8A
12.5371,DASHBOARD,0x181,TX,OK,E4 73 CA E0 B5 1D B7 01
12.539,AIRBAG_ECU,0x13B,TX,OK,0E 4E F7 98 EB 31 8A 3A
12.5409,STEERING_ECU,0x1F5,RX,OK,7F 3B E2 14 5A 31 47 E8
12.5449,ENGINE_ECU,0x1A0,TX,OK,72 4F D5 FB 44 9E 1B F2
12.5485,DASHBOARD,0x125,TX,OK,E7 58 29 54 A4 FA 9A 73
12.5533,ABS_ECU,0x110,TX,OK,11 9B 87 00 84 AA 71 18
12.5573,ENGINE_ECU,0x1CD,RX,OK,76 9C B1 00 92 76 73 FF
12.559,AIRBAG_ECU,0x170,TX,CRC_FAIL,A5 8D 21 5C 22 04 EA 9E
12.5639,DASHBOARD,0x163,RX,OK,95 61 C9 A4 D5 B4 90 D5
12.567,ABS_ECU,0x102,RX,OK,06 01 78 16 CD CF A7 AE
12.5686,ENGINE_ECU,0x189,RX,OK,8C D0 EB C6 66 1E 51 9A
12.5701,ABS_ECU,0x169,RX,CRC_FAIL,BB 4F D8 7B 22 9A 93 26
12.5746,DASHBOARD,0x129,TX,TIMEOUT,C4 DE 31 9F 54 B1 5C 70
12.5775,DASHBOARD,0x1F5,RX,OK,29 9B 3F 8A CA 9C 16 60
12.5808,STEERING_ECU,0x14C,RX,TIMEOUT,9A B8 80 B4 79 0C 58 75
12.5831,STEERING_ECU,0x140,TX,CRC_FAIL,62 97 85 29 FC 7E 2E 48
